TaxID,Domain,Phylum,Class,Order,Family,Genus,Species
1681174109,d__Archaea,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosotalea,s__Nitrosotalea sp011319465
1407554078,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__UBA184,f__UBA184,g__UBA184,s__UBA184 sp030039525
1158591342,d__Archaea,p__Aenigmatarchaeota,c__Aenigmatarchaeia,o__QMZP01,f__QMZT01,g__JAADIF01,s__JAADIF01 sp013151465
901967533,d__Archaea,p__Halobacteriota,c__Methanosarcinia,o__Methanosarcinales,f__Methanogasteraceae,g__Methanogaster,s__Methanogaster sp030666765
1627919866,d__Archaea,p__Methanobacteriota_B,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus_C,s__Thermococcus_C sp002009975
1784042404,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__Micrarchaeaceae,g__CAIOIN01,s__CAIOIN01 sp903858385
1514270063,d__Archaea,p__Halobacteriota,c__Archaeoglobi,o__Archaeoglobales,f__Archaeoglobaceae,g__Archaeoglobus,s__Archaeoglobus sp029259415
931834984,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__CABMGC01,g__JAJZOD01,s__JAJZOD01 sp021821605
994840429,d__Archaea,p__Methanobacteriota_B,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Palaeococcus,s__Palaeococcus sp003663695
1496813225,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomethylophilaceae,g__UBA71,s__UBA71 sp017468935
1534600548,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Natrialbaceae,g__Natrialba,s__Natrialba taiwanensis
1656939488,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__JACPNG01,g__JAGVXQ01,s__JAGVXQ01 sp018303705
1333595129,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Sysuiplasmatales,f__Sysuiplasmataceae,g__Sysuiplasma,s__Sysuiplasma superficiale
1375764084,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanospirillaceae,g__UBA9949,s__UBA9949 sp013415565
757450755,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Parvarchaeales,f__Parvarchaeaceae,g__JAJZLM01,s__JAJZLM01 sp021850635
1253968697,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Haloarcula,s__Haloarcula marina
2068748676,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__MGIIa-L3,s__MGIIa-L3 sp030830875
365074835,d__Archaea,p__Thermoproteota,c__Thermoprotei,o__Thermofilales,f__B15-G2,g__B15-G2,s__B15-G2 sp003650815
895180101,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__Micrarchaeaceae,g__Micrarchaeum_A,s__Micrarchaeum_A sp021797495
1859010964,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__Ferroplasma,s__Ferroplasma sp002505185
768019328,d__Archaea,p__Thermoproteota,c__EX4484-205,o__EX4484-205,f__JAAOZP01,g__JAAOZP01,s__JAAOZP01 sp017601345
1121163111,d__Archaea,p__Halobacteriota,c__Methanosarcinia,o__Methanosarcinales,f__Methanoperedenaceae,g__Methanoperedens,s__Methanoperedens sp027460605
1198134244,d__Archaea,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__CADDZS01,g__CADDZS01,s__CADDZS01 sp027886795
1231930753,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__CABMGC01,g__JAJZOD01,s__JAJZOD01 sp027340645
378809147,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__Bathyarchaeales,f__UBA233,g__DRVP01,s__DRVP01 sp018396875
483245662,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__UBA36,s__UBA36 sp029940695
830722433,d__Archaea,p__Methanobacteriota_B,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus cleftensis
368892541,d__Archaea,p__Halobacteriota,c__Methanosarcinia,o__Methanosarcinales,f__Methanocomedenaceae,g__QBUR01,s__QBUR01 sp030614485
234513176,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__Halorubrum,s__Halorubrum xinjiangense
498383575,d__Archaea,p__Thermoproteota,c__Thermoprotei_A,o__Sulfolobales,f__Desulfurococcaceae,g__JALVIT01,s__JALVIT01 sp027028545
364040525,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__UBA489,g__JABIKK01,s__JABIKK01 sp018658265
677768123,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,g__JAGVYE01,s__JAGVYE01 sp018303445
55297034,d__Archaea,p__Halobacteriota,c__Archaeoglobi,o__Archaeoglobales,f__Archaeoglobaceae,g__WYZ-LMO2,s__WYZ-LMO2 sp025059545
2069097839,d__Archaea,p__SpSt-1190,c__SpSt-1190,o__JASMDC01,f__JASMDC01,g__JASMDC01,s__JASMDC01 sp030753015
1456187813,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Natrialbaceae,g__Tc-Br11,s__Tc-Br11 sp003552325
817455168,d__Archaea,p__Thermoproteota,c__Methanomethylicia,o__Methanomethylicales,f__Methanomethylicaceae,g__Methanosuratincola,s__Methanosuratincola sp014361455
1105600809,d__Archaea,p__Halobacteriota,c__Methanosarcinia,o__Methanosarcinales,f__Methanoperedenaceae,g__Methanoperedens,s__Methanoperedens sp027460535
661766956,d__Archaea,p__Aenigmatarchaeota,c__Aenigmatarchaeia,o__CG10238-14,f__CG10238-14,g__JAHLMN01,s__JAHLMN01 sp018920345
211830413,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,g__CABMGE01,s__CABMGE01 sp030704765
1277114281,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__MGIIb-O5,s__MGIIb-O5 sp002504435
1111583851,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR9,g__JAUYQE01,s__JAUYQE01 sp030695605
1380345228,d__Archaea,p__Methanobacteriota_B,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus celer
1978441160,d__Archaea,p__Halobacteriota,c__UBA148,o__UBA148,f__UBA148,g__UBA148,s__UBA148 sp028715545
577540420,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__Micrarchaeaceae,g__UBA12276,s__UBA12276 sp028866575
1463490101,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__MGIIb-O2,s__MGIIb-O2 sp002499785
977224330,d__Archaea,p__Thermoplasmatota,c__E2,o__DHVEG-1,f__DHVEG-1,g__JAGLML01,s__JAGLML01 sp023140035
733393873,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__MGIIa-K1,s__MGIIa-K1 sp030747785
2054560994,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomethylophilaceae,g__JAKSHX01,s__JAKSHX01 sp024399215
231230277,d__Archaea,p__Asgardarchaeota,c__Lokiarchaeia,o__Sigynarchaeales,f__SOKP01,g__SOKP01,s__SOKP01 sp019894655
491897203,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__Halorubrum,s__Halorubrum salinarum
1634218153,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__Micrarchaeaceae,g__JAJYXL01,s__JAJYXL01 sp021792775
1963695049,d__Archaea,p__Thermoproteota,c__Korarchaeia,o__Korarchaeales,f__JAOZGB01,g__JAOZGB01,s__JAOZGB01 sp027491935
1859130029,d__Archaea,p__Methanobacteriota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter_C,s__Methanobrevibacter_C cuticularis
2112507960,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JACRKL01,g__JACRKL01,s__JACRKL01 sp016219835
1132445149,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__Bathyarchaeales,f__B26-1,g__DTEX01,s__DTEX01 sp018396975
1489125550,d__Archaea,p__Methanobacteriota_B,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus indicus
1779313901,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoculleaceae,g__Methanoculleus,s__Methanoculleus horonobensis
1541434845,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JAFCFN01,g__JAFCFN01,s__JAFCFN01 sp017608625
322472300,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Natrialbaceae,g__Natribaculum,s__Natribaculum luteum
1529736102,d__Archaea,p__Thermoproteota,c__Methanomethylicia,o__Culexarchaeales,f__Culexmicrobiaceae,g__Culexmicrobium,s__Culexmicrobium cathedralense
816087425,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__MGIIb-O5,s__MGIIb-O5 sp002497985
496822675,d__Archaea,p__Thermoproteota,c__Thermoprotei_A,o__Sulfolobales,f__Acidilobaceae,g__JALURD01,s__JALURD01 sp027057815
1936978616,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JAHJBD01,g__JAHJBD01,s__JAHJBD01 sp018813725
674850165,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JANQNQ01,g__JANQNQ01,s__JANQNQ01 sp028279725
22798858,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomethylophilaceae,g__UBA71,s__UBA71 sp949295765
1765866872,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Salinarchaeaceae,g__Salinarchaeum,s__Salinarchaeum laminariae
2111811741,d__Archaea,p__Halobacteriota,c__Methanosarcinia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina barkeri_A
545183174,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,g__Methanocalculus,s__Methanocalculus sp003838065
238802710,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GW2011-AR15,g__WJJD01,s__WJJD01 sp014729915
2022293106,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Natrialbaceae,g__Halopiger,s__Halopiger xanaduensis
1075278660,d__Archaea,p__Asgardarchaeota,c__Heimdallarchaeia,o__Heimdallarchaeales,f__Heimdallarchaeaceae,g__UBA460,s__UBA460 sp016839875
1963256060,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JACPBV01,g__JAHWHQ01,s__JAHWHQ01 sp028279655
2125799708,d__Archaea,p__Thermoproteota,c__Thermoprotei_A,o__Sulfolobales,f__Sulfolobaceae,g__Acidianus,s__Acidianus infernus
1361664581,d__Archaea,p__Thermoproteota,c__Nitrososphaeria_A,o__Caldarchaeales,f__Wolframiiraptoraceae,g__Wolframiiraptor,s__Wolframiiraptor sp937974645
99649702,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__GW2011-AR17,g__GW2011-AR17,s__GW2011-AR17 sp023245755
1301373343,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__MGIIa-I,s__MGIIa-I sp002720275
1945060590,d__Archaea,p__B1Sed10-29,c__B1Sed10-29,o__WALL01,f__JAGXON01,g__JAGXON01,s__JAGXON01 sp023659865
1304909862,d__Archaea,p__Aenigmatarchaeota,c__Aenigmatarchaeia,o__Aenigmatarchaeales,f__Aenigmatarchaeaceae,g__JAFGAZ01,s__JAFGAZ01 sp016933455
1525692122,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Natrialbaceae,g__Natronorubrum,s__Natronorubrum daqingense
1385052434,d__Archaea,p__Thermoproteota,c__Methanomethylicia,o__Nezhaarchaeales,f__WYZ-LMO8,g__WYZ-LMO8,s__WYZ-LMO8 sp030055465
655896745,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__MGIIb-O2,s__MGIIb-O2 sp002497245
1443837730,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__GCA-2686295,g__GCA-2686295,s__GCA-2686295 sp002686295
2101107750,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,s__Methanomassiliicoccus luminyensis
1329769758,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanospirillaceae,g__Methanolinea_A,s__Methanolinea_A sp002506105
375315561,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__QS-5-68-33,s__QS-5-68-33 sp003023785
313535568,d__Archaea,p__Thermoproteota,c__Thermoprotei_A,o__Sulfolobales,f__NBVN01,g__DRZP01,s__DRZP01 sp026413885
297697742,d__Archaea,p__Hydrothermarchaeota,c__Hydrothermarchaeia,o__Hydrothermarchaeales,f__BMS3B,g__Pyrohabitans,s__Pyrohabitans jungbluthii
612251431,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__Poseidonia,s__Poseidonia sp002714305
497675820,d__Archaea,p__Aenigmatarchaeota,c__Aenigmatarchaeia,o__QMZP01,f__QMZP01,g__QMZP01,s__QMZP01 sp003663225
22354051,d__Archaea,p__Aenigmatarchaeota,c__Aenigmatarchaeia,o__QMZP01,f__QMZP01,g__JAFCEK01,s__JAFCEK01 sp017609225
2145974565,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__TCS64,f__TCS64,g__UBA8941,s__UBA8941 sp8941u
1740074396,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__CABMEP01,f__CABMEP01,g__DTQF01,s__DTQF01 sp020723065
1902975154,d__Archaea,p__Halobacteriota,c__Methanosarcinia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina barkeri_B
610215279,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Anstonellales,f__Bilamarchaeaceae,g__JAQTSF01,s__JAQTSF01 sp028711485
406398623,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__UBA184,f__UBA184,g__JAKIWV01,s__JAKIWV01 sp030037735
785912011,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomethylophilaceae,g__UBA71,s__UBA71 sp017461225
718784430,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomethylophilaceae,g__UBA71,s__UBA71 sp017475875
1800601034,d__Archaea,p__Halobacteriota,c__Bog-38,o__Bog-38,f__Bog-38,g__Bog-38,s__Bog-38 sp015660915
1604276267,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Haloarcula,s__Haloarcula japonica
1989366246,d__Archaea,p__Hydrothermarchaeota,c__Hydrothermarchaeia,o__Hydrothermarchaeales,f__WAQR01,g__JACQPM01,s__JACQPM01 sp016207475
1180201868,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanospirillaceae,g__Methanospirillum,s__Methanospirillum sp028695895
624763433,d__Archaea,p__Asgardarchaeota,c__Lokiarchaeia,o__Sigynarchaeales,f__SOKP01,g__SOKP01,s__SOKP01 sp019894955
1208889165,d__Archaea,p__Methanobacteriota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanosphaera,s__Methanosphaera sp017430835
808047359,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Anstonellales,f__Bilamarchaeaceae,g__JAGVWJ01,s__JAGVWJ01 sp023247345
715603973,d__Archaea,p__Hydrothermarchaeota,c__Hydrothermarchaeia,o__Hydrothermarchaeales,f__WAQR01,g__WAQR01,s__WAQR01 sp015520145
1955948165,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__CABMGC01,g__JAKAUU01,s__JAKAUU01 sp021790305
1504304011,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__MGIIa-L2,s__MGIIa-L2 sp002698145
104392327,d__Archaea,p__Thermoproteota,c__Methanomethylicia,o__Nezhaarchaeales,f__WYZ-LMO8,g__WYZ-LMO8,s__WYZ-LMO8 sp004347965
1541881163,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__JABIAG01,g__JABIAG01,s__JABIAG01 sp018653365
1815236155,d__Archaea,p__Thermoproteota,c__Thermoprotei_A,o__Sulfolobales,f__Sulfolobaceae,g__Aramenus,s__Aramenus sp022678445
143862957,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__MGIIa-I,s__MGIIa-I sp002498205
403439683,d__Archaea,p__Thermoproteota,c__EX4484-205,o__EX4484-205,f__JAAOZP01,g__JAAOZP01,s__JAAOZP01 sp011363915
1053792930,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__Micrarchaeaceae,g__JAMCYB01,s__JAMCYB01 sp021827525
1498073706,d__Archaea,p__Aenigmatarchaeota,c__Aenigmatarchaeia,o__CG10238-14,f__CG10238-14,g__CG10238-14,s__CG10238-14 sp014728985
802301005,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Natronomonas,s__Natronomonas pharaonis
2071431453,d__Archaea,p__Thermoproteota,c__Methanomethylicia,o__Methanomethylicales,f__B66-G16,g__B66-G16,s__B66-G16 sp003649085
1178497368,d__Archaea,p__Asgardarchaeota,c__Thorarchaeia,o__Thorarchaeales,f__Thorarchaeaceae,g__SMTZ1-83,s__SMTZ1-83 sp029856425
1698488523,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__JAJZOT01,s__JAJZOT01 sp021820245
1876842087,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__Halopenitus,s__Halopenitus persicus_A
1880282745,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__UBA36,s__UBA36 sp002723045
1323564671,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Halomarina,s__Halomarina sp024227715
1894629137,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanogenium,s__Methanogenium sp011045995
846246884,d__Archaea,p__Thermoplasmatota,c__DTKX01,o__DTKX01,f__GCA-020343715,g__GCA-020343715,s__GCA-020343715 sp030594725
1989323862,d__Archaea,p__Thermoproteota,c__Thermoprotei_A,o__Sulfolobales,f__Fervidicoccaceae,g__ARK-14,s__ARK-14 sp022759165
1144741593,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Anstonellales,f__Bilamarchaeaceae,g__JAHJBR01,s__JAHJBR01 sp020726005
798910342,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__Bathyarchaeales,f__SOJC01,g__JAUWDF01,s__JAUWDF01 sp030608925
43448436,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__SCGC-AAA011-G17,f__GW2011-AR17,g__UBA9640,s__UBA9640 sp030018575
1038954118,d__Archaea,p__Halobacteriota,c__Syntropharchaeia,o__Alkanophagales,f__Methanospirareceae,g__JAGXOS01,s__JAGXOS01 sp023659775
735995977,d__Archaea,p__Methanobacteriota_B,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus_A,s__Thermococcus_A alcaliphilus
974071148,d__Archaea,p__Halobacteriota,c__Syntropharchaeia,o__Alkanophagales,f__Methanospirareceae,g__JAGXOR01,s__JAGXOR01 sp023659785
745225186,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__UBA36,s__UBA36 sp002172185
189333068,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Aciduliprofundales,f__Aciduliprofundaceae,g__S014-41,s__S014-41 sp021160945
1052448607,d__Archaea,p__Halobacteriota,c__Methanosarcinia,o__Methanosarcinales,f__EX4572-44,g__EX4572-44,s__EX4572-44 sp002254825
1190883325,d__Archaea,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosotalea,s__Nitrosotalea devanaterra
1504893541,d__Archaea,p__Halobacteriota,c__Syntropharchaeia,o__Alkanophagales,f__Methanospirareceae,g__JACGMN01,s__JACGMN01 sp011049045
1759451152,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,g__JAFCDB01,s__JAFCDB01 sp017609885
532531400,d__Archaea,p__Methanobacteriota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter sp902784195
674626347,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Anstonellales,f__J096,g__J096,s__J096 sp026982895
375950202,d__Archaea,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrosopolaris,s__Nitrosopolaris sp009898475
1978724930,d__Archaea,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus sp029861345
1755931025,d__Archaea,p__Thermoproteota,c__Thermoprotei_A,o__Sulfolobales,f__Ignisphaeraceae,g__JAADCV01,s__JAADCV01 sp013154235
828620524,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,g__FEN-987,s__FEN-987 sp001768965
2038822567,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__MGIIa-K1,s__MGIIa-K1 sp002694245
668108456,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanogenium,s__Methanogenium sp009914725
428163500,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__Poseidonia,s__Poseidonia sp949373095
926272277,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__Halorubrum,s__Halorubrum vacuolatum
1385565723,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,g__EX4484-71,s__EX4484-71 sp002254395
2025379202,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__UBA184,f__UBA184,g__UBA184,s__UBA184 sp030037695
1204753464,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__A07HB70,s__A07HB70 sp028274865
4944376,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__Haloquadratum,s__Haloquadratum sp000416005
85163803,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__MGIIb-N2,s__MGIIb-N2 sp002503045
1754092482,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__CABMGC01,g__JAJZKF01,s__JAJZKF01 sp021804305
240033660,d__Archaea,p__Thermoproteota,c__Thermoprotei,o__Gearchaeales,f__Gearchaeaceae,g__AAA261-N23,s__AAA261-N23 sp017857595
769182092,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,g__GW2011-AR1,s__GW2011-AR1 sp027341315
1983534002,d__Archaea,p__Halobacteriota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__Halorubrum,s__Halorubrum halophilum
613884281,d__Archaea,p__Thermoproteota,c__Methanomethylicia,o__Culexarchaeales,f__B10-G16,g__Culexmicrobium_B,s__Culexmicrobium_B thermophilum
1565087275,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__UBA10117,f__ARS21,g__JAAZWY01,s__JAAZWY01 sp014240455
1999221351,d__Archaea,p__Micrarchaeota,c__Micrarchaeia,o__Micrarchaeales,f__CABMGC01,g__JAKAVK01,s__JAKAVK01 sp021796225
1458359291,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__MGIIb-P,s__MGIIb-P sp030747395
1138306770,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Poseidoniaceae,g__MGIIa-K1,s__MGIIa-K1 sp022452125
1236784002,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__CG1-02-31-27,g__CG1-02-31-27,s__CG1-02-31-27 sp002763115
891705323,d__Archaea,p__Thermoproteota,c__Nitrososphaeria_A,o__Caldarchaeales,f__Wolframiiraptoraceae,g__Wolframiiraptor,s__Wolframiiraptor sp021159365
1693303896,d__Archaea,p__Methanobacteriota_A,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus_A,s__Methanothermococcus_A aeolicus
2020820182,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Pacearchaeales,f__GW2011-AR1,g__ASMP01,s__ASMP01 sp018821425
1990254305,d__Archaea,p__Thermoplasmatota,c__Poseidoniia,o__Poseidoniales,f__Thalassarchaeaceae,g__MGIIb-O3,s__MGIIb-O3 sp023700245
425080951,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__TCS64,f__TCS64,g__RBG-16-57-9,s__RBG-16-57-9 sp014729945
192945048,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomethylophilaceae,g__Methanomethylophilus,s__Methanomethylophilus sp024399175
1687896997,d__Archaea,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__JACPRH01,g__JASMAB01,s__JASMAB01 sp029460375
786508833,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanofollaceae,g__Methanofollis,s__Methanofollis sp028696365
1686546958,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__DSVV01,g__JABHXF01,s__JABHXF01 sp018657385
1602785004,d__Archaea,p__Halobacteriota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanospirillaceae,g__Methanolinea_A,s__Methanolinea_A sp024518585
1756428027,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Parvarchaeales,f__Parvarchaeaceae,g__Parvarchaeum,s__Parvarchaeum acidophilus
